"REGION","TECHNOLOGY","TIMESLICE","YEAR","Val"
"ATX","COALPP","W22","2035",1
"ATX","COALPP","W22","2036",1
"ATX","COALPP","W22","2037",1
"ATX","COALPP","W22","2038",1
"ATX","COALPP","W22","2039",1
"ATX","COALPP","W22","2040",1
"ATX","COALPP","W22","2041",1
"ATX","COALPP","W22","2042",1
"ATX","COALPP","W22","2043",1
"ATX","COALPP","W22","2044",1
"ATX","COALPP","W22","2045",1
"ATX","COALPP","W22","2046",1
"ATX","COALPP","W22","2047",1
"ATX","COALPP","W22","2048",1
"ATX","COALPP","W22","2049",1
"ATX","COALPP","W22","2050",1
"ATX","COALPP","W23","2015",1
"ATX","COALPP","W23","2016",1
"ATX","COALPP","W23","2017",1
"ATX","COALPP","W23","2018",1
"ATX","COALPP","W23","2019",1
"ATX","COALPP","W23","2020",1
"ATX","COALPP","W23","2021",1
"ATX","COALPP","W23","2022",1
"ATX","COALPP","W23","2023",1
"ATX","COALPP","W23","2024",1
"ATX","COALPP","W23","2025",1
"ATX","COALPP","W23","2026",1
"ATX","COALPP","W23","2027",1
"ATX","COALPP","W23","2028",1
"ATX","COALPP","W23","2029",1
"ATX","COALPP","W23","2030",1
"ATX","COALPP","W23","2031",1
"ATX","COALPP","W23","2032",1
"ATX","COALPP","W23","2033",1
"ATX","COALPP","W23","2034",1
"ATX","COALPP","W23","2035",1
"ATX","COALPP","W23","2036",1
"ATX","COALPP","W23","2037",1
"ATX","COALPP","W23","2038",1
"ATX","COALPP","W23","2039",1
"ATX","COALPP","W23","2040",1
"ATX","COALPP","W23","2041",1
"ATX","COALPP","W23","2042",1
"ATX","COALPP","W23","2043",1
"ATX","COALPP","W23","2044",1
"ATX","COALPP","W23","2045",1
"ATX","COALPP","W23","2046",1
"ATX","COALPP","W23","2047",1
"ATX","COALPP","W23","2048",1
"ATX","COALPP","W23","2049",1
"ATX","COALPP","W23","2050",1
"ATX","COALPP","W24","2015",1
"ATX","COALPP","W24","2016",1
"ATX","COALPP","W24","2017",1
"ATX","COALPP","W24","2018",1
"ATX","COALPP","W24","2019",1
"ATX","COALPP","W24","2020",1
"ATX","COALPP","W24","2021",1
"ATX","COALPP","W24","2022",1
"ATX","COALPP","W24","2023",1
"ATX","COALPP","W24","2024",1
"ATX","COALPP","W24","2025",1
"ATX","COALPP","W24","2026",1
"ATX","COALPP","W24","2027",1
"ATX","COALPP","W24","2028",1
"ATX","COALPP","W24","2029",1
"ATX","COALPP","W24","2030",1
"ATX","COALPP","W24","2031",1
"ATX","COALPP","W24","2032",1
"ATX","COALPP","W24","2033",1
"ATX","COALPP","W24","2034",1
"ATX","COALPP","W24","2035",1
"ATX","COALPP","W24","2036",1
"ATX","COALPP","W24","2037",1
"ATX","COALPP","W24","2038",1
"ATX","COALPP","W24","2039",1
"ATX","COALPP","W24","2040",1
"ATX","COALPP","W24","2041",1
"ATX","COALPP","W24","2042",1
"ATX","COALPP","W24","2043",1
"ATX","COALPP","W24","2044",1
"ATX","COALPP","W24","2045",1
"ATX","COALPP","W24","2046",1
"ATX","COALPP","W24","2047",1
"ATX","COALPP","W24","2048",1
"ATX","COALPP","W24","2049",1
"ATX","COALPP","W24","2050",1
"ATX","COALPP","SF1","2015",1
"ATX","COALPP","SF1","2016",1
"ATX","COALPP","SF1","2017",1
"ATX","COALPP","SF1","2018",1
"ATX","COALPP","SF1","2019",1
"ATX","COALPP","SF1","2020",1
"ATX","COALPP","SF1","2021",1
"ATX","COALPP","SF1","2022",1
"ATX","COALPP","SF1","2023",1
"ATX","COALPP","SF1","2024",1
"ATX","COALPP","SF1","2025",1
"ATX","COALPP","SF1","2026",1
"ATX","COALPP","SF1","2027",1
"ATX","COALPP","SF1","2028",1
"ATX","COALPP","SF1","2029",1
"ATX","COALPP","SF1","2030",1
"ATX","COALPP","SF1","2031",1
"ATX","COALPP","SF1","2032",1
"ATX","COALPP","SF1","2033",1
"ATX","COALPP","SF1","2034",1
"ATX","COALPP","SF1","2035",1
"ATX","COALPP","SF1","2036",1
"ATX","COALPP","SF1","2037",1
"ATX","COALPP","SF1","2038",1
"ATX","COALPP","SF1","2039",1
"ATX","COALPP","SF1","2040",1
"ATX","COALPP","SF1","2041",1
"ATX","COALPP","SF1","2042",1
"ATX","COALPP","SF1","2043",1
"ATX","COALPP","SF1","2044",1
"ATX","COALPP","SF1","2045",1
"ATX","COALPP","SF1","2046",1
"ATX","COALPP","SF1","2047",1
"ATX","COALPP","SF1","2048",1
"ATX","COALPP","SF1","2049",1
"ATX","COALPP","SF1","2050",1
"ATX","COALPP","SF2","2015",1
"ATX","COALPP","SF2","2016",1
"ATX","COALPP","SF2","2017",1
"ATX","COALPP","SF2","2018",1
"ATX","COALPP","SF2","2019",1
"ATX","COALPP","SF2","2020",1
"ATX","COALPP","SF2","2021",1
"ATX","COALPP","SF2","2022",1
"ATX","COALPP","SF2","2023",1
"ATX","COALPP","SF2","2024",1
"ATX","COALPP","SF2","2025",1
"ATX","COALPP","SF2","2026",1
"ATX","COALPP","SF2","2027",1
"ATX","COALPP","SF2","2028",1
"ATX","COALPP","SF2","2029",1
"ATX","COALPP","SF2","2030",1
"ATX","COALPP","SF2","2031",1
"ATX","COALPP","SF2","2032",1
"ATX","COALPP","SF2","2033",1
"ATX","COALPP","SF2","2034",1
"ATX","COALPP","SF2","2035",1
"ATX","COALPP","SF2","2036",1
"ATX","COALPP","SF2","2037",1
"ATX","COALPP","SF2","2038",1
"ATX","COALPP","SF2","2039",1
"ATX","COALPP","SF2","2040",1
"ATX","COALPP","SF2","2041",1
"ATX","COALPP","SF2","2042",1
"ATX","COALPP","SF2","2043",1
"ATX","COALPP","SF2","2044",1
"ATX","COALPP","SF2","2045",1
"ATX","COALPP","SF2","2046",1
"ATX","COALPP","SF2","2047",1
"ATX","COALPP","SF2","2048",1
"ATX","COALPP","SF2","2049",1
"ATX","COALPP","SF2","2050",1
"ATX","COALPP","SF3","2015",1
"ATX","COALPP","SF3","2016",1
"ATX","COALPP","SF3","2017",1
"ATX","COALPP","SF3","2018",1
"ATX","COALPP","SF3","2019",1
"ATX","COALPP","SF3","2020",1
"ATX","COALPP","SF3","2021",1
"ATX","COALPP","SF3","2022",1
"ATX","COALPP","SF3","2023",1
"ATX","COALPP","SF3","2024",1
"ATX","COALPP","SF3","2025",1
"ATX","COALPP","SF3","2026",1
"ATX","COALPP","SF3","2027",1
"ATX","COALPP","SF3","2028",1
"ATX","COALPP","SF3","2029",1
"ATX","COALPP","SF3","2030",1
"ATX","COALPP","SF3","2031",1
"ATX","COALPP","SF3","2032",1
"ATX","COALPP","SF3","2033",1
"ATX","COALPP","SF3","2034",1
"ATX","COALPP","SF3","2035",1
"ATX","COALPP","SF3","2036",1
"ATX","COALPP","SF3","2037",1
"ATX","COALPP","SF3","2038",1
"ATX","COALPP","SF3","2039",1
"ATX","COALPP","SF3","2040",1
"ATX","COALPP","SF3","2041",1
"ATX","COALPP","SF3","2042",1
"ATX","COALPP","SF3","2043",1
"ATX","COALPP","SF3","2044",1
"ATX","COALPP","SF3","2045",1
"ATX","COALPP","SF3","2046",1
"ATX","COALPP","SF3","2047",1
"ATX","COALPP","SF3","2048",1
"ATX","COALPP","SF3","2049",1
"ATX","COALPP","SF3","2050",1
"ATX","COALPP","SF4","2015",1
"ATX","COALPP","SF4","2016",1
"ATX","COALPP","SF4","2017",1
"ATX","COALPP","SF4","2018",1
"ATX","COALPP","SF4","2019",1
"ATX","COALPP","SF4","2020",1
"ATX","COALPP","SF4","2021",1
"ATX","COALPP","SF4","2022",1
"ATX","COALPP","SF4","2023",1
"ATX","COALPP","SF4","2024",1
"ATX","COALPP","SF4","2025",1
"ATX","COALPP","SF4","2026",1
"ATX","COALPP","SF4","2027",1
"ATX","COALPP","SF4","2028",1
"ATX","COALPP","SF4","2029",1
"ATX","COALPP","SF4","2030",1
"ATX","COALPP","SF4","2031",1
"ATX","COALPP","SF4","2032",1
"ATX","COALPP","SF4","2033",1
"ATX","COALPP","SF4","2034",1
"ATX","COALPP","SF4","2035",1
"ATX","COALPP","SF4","2036",1
"ATX","COALPP","SF4","2037",1
"ATX","COALPP","SF4","2038",1
"ATX","COALPP","SF4","2039",1
"ATX","COALPP","SF4","2040",1
"ATX","COALPP","SF4","2041",1
"ATX","COALPP","SF4","2042",1
"ATX","COALPP","SF4","2043",1
"ATX","COALPP","SF4","2044",1
"ATX","COALPP","SF4","2045",1
"ATX","COALPP","SF4","2046",1
"ATX","COALPP","SF4","2047",1
"ATX","COALPP","SF4","2048",1
"ATX","COALPP","SF4","2049",1
"ATX","COALPP","SF4","2050",1
"ATX","COALPP","SF5","2015",1
"ATX","COALPP","SF5","2016",1
"ATX","COALPP","SF5","2017",1
"ATX","COALPP","SF5","2018",1
"ATX","COALPP","SF5","2019",1
"ATX","COALPP","SF5","2020",1
"ATX","COALPP","SF5","2021",1
"ATX","COALPP","SF5","2022",1
"ATX","COALPP","SF5","2023",1
"ATX","COALPP","SF5","2024",1
"ATX","COALPP","SF5","2025",1
"ATX","COALPP","SF5","2026",1
"ATX","COALPP","SF5","2027",1
"ATX","COALPP","SF5","2028",1
"ATX","COALPP","SF5","2029",1
"ATX","COALPP","SF5","2030",1
"ATX","COALPP","SF5","2031",1
"ATX","COALPP","SF5","2032",1
"ATX","COALPP","SF5","2033",1
"ATX","COALPP","SF5","2034",1
"ATX","COALPP","SF5","2035",1
"ATX","COALPP","SF5","2036",1
"ATX","COALPP","SF5","2037",1
"ATX","COALPP","SF5","2038",1
"ATX","COALPP","SF5","2039",1
"ATX","COALPP","SF5","2040",1
"ATX","COALPP","SF5","2041",1
"ATX","COALPP","SF5","2042",1
"ATX","COALPP","SF5","2043",1
"ATX","COALPP","SF5","2044",1
"ATX","COALPP","SF5","2045",1
"ATX","COALPP","SF5","2046",1
"ATX","COALPP","SF5","2047",1
"ATX","COALPP","SF5","2048",1
"ATX","COALPP","SF5","2049",1
"ATX","COALPP","SF5","2050",1
"ATX","COALPP","SF6","2015",1
"ATX","COALPP","SF6","2016",1
"ATX","COALPP","SF6","2017",1
"ATX","COALPP","SF6","2018",1
"ATX","COALPP","SF6","2019",1
"ATX","COALPP","SF6","2020",1
"ATX","COALPP","SF6","2021",1
"ATX","COALPP","SF6","2022",1
"ATX","COALPP","SF6","2023",1
"ATX","COALPP","SF6","2024",1
"ATX","COALPP","SF6","2025",1
"ATX","COALPP","SF6","2026",1
"ATX","COALPP","SF6","2027",1
"ATX","COALPP","SF6","2028",1
"ATX","COALPP","SF6","2029",1
"ATX","COALPP","SF6","2030",1
"ATX","COALPP","SF6","2031",1
"ATX","COALPP","SF6","2032",1
"ATX","COALPP","SF6","2033",1
"ATX","COALPP","SF6","2034",1
"ATX","COALPP","SF6","2035",1
"ATX","COALPP","SF6","2036",1
"ATX","COALPP","SF6","2037",1
"ATX","COALPP","SF6","2038",1
"ATX","COALPP","SF6","2039",1
"ATX","COALPP","SF6","2040",1
"ATX","COALPP","SF6","2041",1
"ATX","COALPP","SF6","2042",1
"ATX","COALPP","SF6","2043",1
"ATX","COALPP","SF6","2044",1
"ATX","COALPP","SF6","2045",1
"ATX","COALPP","SF6","2046",1
"ATX","COALPP","SF6","2047",1
"ATX","COALPP","SF6","2048",1
"ATX","COALPP","SF6","2049",1
"ATX","COALPP","SF6","2050",1
"ATX","COALPP","SF7","2015",1
"ATX","COALPP","SF7","2016",1
"ATX","COALPP","SF7","2017",1
"ATX","COALPP","SF7","2018",1
"ATX","COALPP","SF7","2019",1
"ATX","COALPP","SF7","2020",1
"ATX","COALPP","SF7","2021",1
"ATX","COALPP","SF7","2022",1
"ATX","COALPP","SF7","2023",1
"ATX","COALPP","SF7","2024",1
"ATX","COALPP","SF7","2025",1
"ATX","COALPP","SF7","2026",1
"ATX","COALPP","SF7","2027",1
"ATX","COALPP","SF7","2028",1
"ATX","COALPP","SF7","2029",1
"ATX","COALPP","SF7","2030",1
"ATX","COALPP","SF7","2031",1
"ATX","COALPP","SF7","2032",1
"ATX","COALPP","SF7","2033",1
"ATX","COALPP","SF7","2034",1
"ATX","COALPP","SF7","2035",1
"ATX","COALPP","SF7","2036",1
"ATX","COALPP","SF7","2037",1
"ATX","COALPP","SF7","2038",1
"ATX","COALPP","SF7","2039",1
"ATX","COALPP","SF7","2040",1
"ATX","COALPP","SF7","2041",1
"ATX","COALPP","SF7","2042",1
"ATX","COALPP","SF7","2043",1
"ATX","COALPP","SF7","2044",1
"ATX","COALPP","SF7","2045",1
"ATX","COALPP","SF7","2046",1
"ATX","COALPP","SF7","2047",1
"ATX","COALPP","SF7","2048",1
"ATX","COALPP","SF7","2049",1
"ATX","COALPP","SF7","2050",1
"ATX","COALPP","SF8","2015",1
"ATX","COALPP","SF8","2016",1
"ATX","COALPP","SF8","2017",1
"ATX","COALPP","SF8","2018",1
"ATX","COALPP","SF8","2019",1
"ATX","COALPP","SF8","2020",1
"ATX","COALPP","SF8","2021",1
"ATX","COALPP","SF8","2022",1
"ATX","COALPP","SF8","2023",1
"ATX","COALPP","SF8","2024",1
"ATX","COALPP","SF8","2025",1
"ATX","COALPP","SF8","2026",1
"ATX","COALPP","SF8","2027",1
"ATX","COALPP","SF8","2028",1
"ATX","COALPP","SF8","2029",1
"ATX","COALPP","SF8","2030",1
"ATX","COALPP","SF8","2031",1
"ATX","COALPP","SF8","2032",1
"ATX","COALPP","SF8","2033",1
"ATX","COALPP","SF8","2034",1
"ATX","COALPP","SF8","2035",1
"ATX","COALPP","SF8","2036",1
"ATX","COALPP","SF8","2037",1
"ATX","COALPP","SF8","2038",1
"ATX","COALPP","SF8","2039",1
"ATX","COALPP","SF8","2040",1
"ATX","COALPP","SF8","2041",1
"ATX","COALPP","SF8","2042",1
"ATX","COALPP","SF8","2043",1
"ATX","COALPP","SF8","2044",1
"ATX","COALPP","SF8","2045",1
"ATX","COALPP","SF8","2046",1
"ATX","COALPP","SF8","2047",1
"ATX","COALPP","SF8","2048",1
"ATX","COALPP","SF8","2049",1
"ATX","COALPP","SF8","2050",1
"ATX","COALPP","SF9","2015",1
"ATX","COALPP","SF9","2016",1
"ATX","COALPP","SF9","2017",1
"ATX","COALPP","SF9","2018",1
"ATX","COALPP","SF9","2019",1
"ATX","COALPP","SF9","2020",1
"ATX","COALPP","SF9","2021",1
"ATX","COALPP","SF9","2022",1
"ATX","COALPP","SF9","2023",1
"ATX","COALPP","SF9","2024",1
"ATX","COALPP","SF9","2025",1
"ATX","COALPP","SF9","2026",1
"ATX","COALPP","SF9","2027",1
"ATX","COALPP","SF9","2028",1
"ATX","COALPP","SF9","2029",1
"ATX","COALPP","SF9","2030",1
"ATX","COALPP","SF9","2031",1
"ATX","COALPP","SF9","2032",1
"ATX","COALPP","SF9","2033",1
"ATX","COALPP","SF9","2034",1
"ATX","COALPP","SF9","2035",1
"ATX","COALPP","SF9","2036",1
"ATX","COALPP","SF9","2037",1
"ATX","COALPP","SF9","2038",1
"ATX","COALPP","SF9","2039",1
"ATX","COALPP","SF9","2040",1
"ATX","COALPP","SF9","2041",1
"ATX","COALPP","SF9","2042",1
"ATX","COALPP","SF9","2043",1
"ATX","COALPP","SF9","2044",1
"ATX","COALPP","SF9","2045",1
"ATX","COALPP","SF9","2046",1
"ATX","COALPP","SF9","2047",1
"ATX","COALPP","SF9","2048",1
"ATX","COALPP","SF9","2049",1
"ATX","COALPP","SF9","2050",1
"ATX","COALPP","SF10","2015",1
"ATX","COALPP","SF10","2016",1
"ATX","COALPP","SF10","2017",1
"ATX","COALPP","SF10","2018",1
"ATX","COALPP","SF10","2019",1
"ATX","COALPP","SF10","2020",1
"ATX","COALPP","SF10","2021",1
"ATX","COALPP","SF10","2022",1
"ATX","COALPP","SF10","2023",1
"ATX","COALPP","SF10","2024",1
"ATX","COALPP","SF10","2025",1
"ATX","COALPP","SF10","2026",1
"ATX","COALPP","SF10","2027",1
"ATX","COALPP","SF10","2028",1
"ATX","COALPP","SF10","2029",1
"ATX","COALPP","SF10","2030",1
"ATX","COALPP","SF10","2031",1
"ATX","COALPP","SF10","2032",1
"ATX","COALPP","SF10","2033",1
"ATX","COALPP","SF10","2034",1
"ATX","COALPP","SF10","2035",1
"ATX","COALPP","SF10","2036",1
"ATX","COALPP","SF10","2037",1
"ATX","COALPP","SF10","2038",1
"ATX","COALPP","SF10","2039",1
"ATX","COALPP","SF10","2040",1
"ATX","COALPP","SF10","2041",1
"ATX","COALPP","SF10","2042",1
"ATX","COALPP","SF10","2043",1
"ATX","COALPP","SF10","2044",1
"ATX","COALPP","SF10","2045",1
"ATX","COALPP","SF10","2046",1
"ATX","COALPP","SF10","2047",1
"ATX","COALPP","SF10","2048",1
"ATX","COALPP","SF10","2049",1
"ATX","COALPP","SF10","2050",1
"ATX","COALPP","SF11","2015",1
"ATX","COALPP","SF11","2016",1
"ATX","COALPP","SF11","2017",1
"ATX","COALPP","SF11","2018",1
"ATX","COALPP","SF11","2019",1
"ATX","COALPP","SF11","2020",1
"ATX","COALPP","SF11","2021",1
"ATX","COALPP","SF11","2022",1
"ATX","COALPP","SF11","2023",1
"ATX","COALPP","SF11","2024",1
"ATX","COALPP","SF11","2025",1
"ATX","COALPP","SF11","2026",1
"ATX","COALPP","SF11","2027",1
"ATX","COALPP","SF11","2028",1
"ATX","COALPP","SF11","2029",1
"ATX","COALPP","SF11","2030",1
"ATX","COALPP","SF11","2031",1
"ATX","COALPP","SF11","2032",1
"ATX","COALPP","SF11","2033",1
"ATX","COALPP","SF11","2034",1
"ATX","COALPP","SF11","2035",1
"ATX","COALPP","SF11","2036",1
"ATX","COALPP","SF11","2037",1
"ATX","COALPP","SF11","2038",1
"ATX","COALPP","SF11","2039",1
"ATX","COALPP","SF11","2040",1
"ATX","COALPP","SF11","2041",1
"ATX","COALPP","SF11","2042",1
"ATX","COALPP","SF11","2043",1
"ATX","COALPP","SF11","2044",1
"ATX","COALPP","SF11","2045",1
"ATX","COALPP","SF11","2046",1
"ATX","COALPP","SF11","2047",1
"ATX","COALPP","SF11","2048",1
"ATX","COALPP","SF11","2049",1
"ATX","COALPP","SF11","2050",1
"ATX","COALPP","SF12","2015",1
"ATX","COALPP","SF12","2016",1
"ATX","COALPP","SF12","2017",1
"ATX","COALPP","SF12","2018",1
"ATX","COALPP","SF12","2019",1
"ATX","COALPP","SF12","2020",1
"ATX","COALPP","SF12","2021",1
"ATX","COALPP","SF12","2022",1
"ATX","COALPP","SF12","2023",1
"ATX","COALPP","SF12","2024",1
"ATX","COALPP","SF12","2025",1
"ATX","COALPP","SF12","2026",1
"ATX","COALPP","SF12","2027",1
"ATX","COALPP","SF12","2028",1
"ATX","COALPP","SF12","2029",1
"ATX","COALPP","SF12","2030",1
"ATX","COALPP","SF12","2031",1
"ATX","COALPP","SF12","2032",1
"ATX","COALPP","SF12","2033",1
"ATX","COALPP","SF12","2034",1
"ATX","COALPP","SF12","2035",1
"ATX","COALPP","SF12","2036",1
"ATX","COALPP","SF12","2037",1
"ATX","COALPP","SF12","2038",1
"ATX","COALPP","SF12","2039",1
"ATX","COALPP","SF12","2040",1
"ATX","COALPP","SF12","2041",1
"ATX","COALPP","SF12","2042",1
"ATX","COALPP","SF12","2043",1
"ATX","COALPP","SF12","2044",1
"ATX","COALPP","SF12","2045",1
"ATX","COALPP","SF12","2046",1
"ATX","COALPP","SF12","2047",1
"ATX","COALPP","SF12","2048",1
"ATX","COALPP","SF12","2049",1
"ATX","COALPP","SF12","2050",1
"ATX","COALPP","SF13","2015",1
"ATX","COALPP","SF13","2016",1
"ATX","COALPP","SF13","2017",1
"ATX","COALPP","SF13","2018",1
"ATX","COALPP","SF13","2019",1
"ATX","COALPP","SF13","2020",1
"ATX","COALPP","SF13","2021",1
"ATX","COALPP","SF13","2022",1
"ATX","COALPP","SF13","2023",1
"ATX","COALPP","SF13","2024",1
"ATX","COALPP","SF13","2025",1
"ATX","COALPP","SF13","2026",1
"ATX","COALPP","SF13","2027",1
"ATX","COALPP","SF13","2028",1
"ATX","COALPP","SF13","2029",1
"ATX","COALPP","SF13","2030",1
"ATX","COALPP","SF13","2031",1
"ATX","COALPP","SF13","2032",1
"ATX","COALPP","SF13","2033",1
"ATX","COALPP","SF13","2034",1
"ATX","COALPP","SF13","2035",1
"ATX","COALPP","SF13","2036",1
"ATX","COALPP","SF13","2037",1
"ATX","COALPP","SF13","2038",1
"ATX","COALPP","SF13","2039",1
"ATX","COALPP","SF13","2040",1
"ATX","COALPP","SF13","2041",1
"ATX","COALPP","SF13","2042",1
"ATX","COALPP","SF13","2043",1
"ATX","COALPP","SF13","2044",1
"ATX","COALPP","SF13","2045",1
"ATX","COALPP","SF13","2046",1
"ATX","COALPP","SF13","2047",1
"ATX","COALPP","SF13","2048",1
"ATX","COALPP","SF13","2049",1
"ATX","COALPP","SF13","2050",1
"ATX","COALPP","SF14","2015",1
"ATX","COALPP","SF14","2016",1
"ATX","COALPP","SF14","2017",1
"ATX","COALPP","SF14","2018",1
"ATX","COALPP","SF14","2019",1
"ATX","COALPP","SF14","2020",1
"ATX","COALPP","SF14","2021",1
"ATX","COALPP","SF14","2022",1
"ATX","COALPP","SF14","2023",1
"ATX","COALPP","SF14","2024",1
"ATX","COALPP","SF14","2025",1
"ATX","COALPP","SF14","2026",1
"ATX","COALPP","SF14","2027",1
"ATX","COALPP","SF14","2028",1
"ATX","COALPP","SF14","2029",1
"ATX","COALPP","SF14","2030",1
"ATX","COALPP","SF14","2031",1
"ATX","COALPP","SF14","2032",1
"ATX","COALPP","SF14","2033",1
"ATX","COALPP","SF14","2034",1
"ATX","COALPP","SF14","2035",1
"ATX","COALPP","SF14","2036",1
"ATX","COALPP","SF14","2037",1
"ATX","COALPP","SF14","2038",1
"ATX","COALPP","SF14","2039",1
"ATX","COALPP","SF14","2040",1
"ATX","COALPP","SF14","2041",1
"ATX","COALPP","SF14","2042",1
"ATX","COALPP","SF14","2043",1
"ATX","COALPP","SF14","2044",1
"ATX","COALPP","SF14","2045",1
"ATX","COALPP","SF14","2046",1
"ATX","COALPP","SF14","2047",1
"ATX","COALPP","SF14","2048",1
"ATX","COALPP","SF14","2049",1
"ATX","COALPP","SF14","2050",1
"ATX","COALPP","SF15","2015",1
"ATX","COALPP","SF15","2016",1
"ATX","COALPP","SF15","2017",1
"ATX","COALPP","SF15","2018",1
"ATX","COALPP","SF15","2019",1
"ATX","COALPP","SF15","2020",1
"ATX","COALPP","SF15","2021",1
"ATX","COALPP","SF15","2022",1
"ATX","COALPP","SF15","2023",1
"ATX","COALPP","SF15","2024",1
"ATX","COALPP","SF15","2025",1
"ATX","COALPP","SF15","2026",1
"ATX","COALPP","SF15","2027",1
"ATX","COALPP","SF15","2028",1
"ATX","COALPP","SF15","2029",1
"ATX","COALPP","SF15","2030",1
"ATX","COALPP","SF15","2031",1
"ATX","COALPP","SF15","2032",1
"ATX","COALPP","SF15","2033",1
"ATX","COALPP","SF15","2034",1
"ATX","COALPP","SF15","2035",1
"ATX","COALPP","SF15","2036",1
"ATX","COALPP","SF15","2037",1
"ATX","COALPP","SF15","2038",1
"ATX","COALPP","SF15","2039",1
"ATX","COALPP","SF15","2040",1
"ATX","COALPP","SF15","2041",1
"ATX","COALPP","SF15","2042",1
"ATX","COALPP","SF15","2043",1
"ATX","COALPP","SF15","2044",1
"ATX","COALPP","SF15","2045",1
"ATX","COALPP","SF15","2046",1
"ATX","COALPP","SF15","2047",1
"ATX","COALPP","SF15","2048",1
"ATX","COALPP","SF15","2049",1
"ATX","COALPP","SF15","2050",1
"ATX","COALPP","SF16","2015",1
"ATX","COALPP","SF16","2016",1
"ATX","COALPP","SF16","2017",1
"ATX","COALPP","SF16","2018",1
"ATX","COALPP","SF16","2019",1
"ATX","COALPP","SF16","2020",1
"ATX","COALPP","SF16","2021",1
"ATX","COALPP","SF16","2022",1
"ATX","COALPP","SF16","2023",1
"ATX","COALPP","SF16","2024",1
"ATX","COALPP","SF16","2025",1
"ATX","COALPP","SF16","2026",1
"ATX","COALPP","SF16","2027",1
"ATX","COALPP","SF16","2028",1
"ATX","COALPP","SF16","2029",1
"ATX","COALPP","SF16","2030",1
"ATX","COALPP","SF16","2031",1
"ATX","COALPP","SF16","2032",1
"ATX","COALPP","SF16","2033",1
"ATX","COALPP","SF16","2034",1
"ATX","COALPP","SF16","2035",1
"ATX","COALPP","SF16","2036",1
"ATX","COALPP","SF16","2037",1
"ATX","COALPP","SF16","2038",1
"ATX","COALPP","SF16","2039",1
"ATX","COALPP","SF16","2040",1
"ATX","COALPP","SF16","2041",1
"ATX","COALPP","SF16","2042",1
"ATX","COALPP","SF16","2043",1
"ATX","COALPP","SF16","2044",1
"ATX","COALPP","SF16","2045",1
"ATX","COALPP","SF16","2046",1
"ATX","COALPP","SF16","2047",1
"ATX","COALPP","SF16","2048",1
"ATX","COALPP","SF16","2049",1
"ATX","COALPP","SF16","2050",1
"ATX","COALPP","SF17","2015",1
"ATX","COALPP","SF17","2016",1
"ATX","COALPP","SF17","2017",1
"ATX","COALPP","SF17","2018",1
"ATX","COALPP","SF17","2019",1
"ATX","COALPP","SF17","2020",1
"ATX","COALPP","SF17","2021",1
"ATX","COALPP","SF17","2022",1
"ATX","COALPP","SF17","2023",1
"ATX","COALPP","SF17","2024",1
"ATX","COALPP","SF17","2025",1
"ATX","COALPP","SF17","2026",1
"ATX","COALPP","SF17","2027",1
"ATX","COALPP","SF17","2028",1
"ATX","COALPP","SF17","2029",1
"ATX","COALPP","SF17","2030",1
"ATX","COALPP","SF17","2031",1
"ATX","COALPP","SF17","2032",1
"ATX","COALPP","SF17","2033",1
"ATX","COALPP","SF17","2034",1
"ATX","COALPP","SF17","2035",1
"ATX","COALPP","SF17","2036",1
"ATX","COALPP","SF17","2037",1
"ATX","COALPP","SF17","2038",1
"ATX","COALPP","SF17","2039",1
"ATX","COALPP","SF17","2040",1
"ATX","COALPP","SF17","2041",1
"ATX","COALPP","SF17","2042",1
"ATX","COALPP","SF17","2043",1
"ATX","COALPP","SF17","2044",1
"ATX","COALPP","SF17","2045",1
"ATX","COALPP","SF17","2046",1
"ATX","COALPP","SF17","2047",1
"ATX","COALPP","SF17","2048",1
"ATX","COALPP","SF17","2049",1
"ATX","COALPP","SF17","2050",1
"ATX","COALPP","SF18","2015",1
"ATX","COALPP","SF18","2016",1
"ATX","COALPP","SF18","2017",1
"ATX","COALPP","SF18","2018",1
"ATX","COALPP","SF18","2019",1
"ATX","COALPP","SF18","2020",1
"ATX","COALPP","SF18","2021",1
"ATX","COALPP","SF18","2022",1
"ATX","COALPP","SF18","2023",1
"ATX","COALPP","SF18","2024",1
"ATX","COALPP","SF18","2025",1
"ATX","COALPP","SF18","2026",1
"ATX","COALPP","SF18","2027",1
"ATX","COALPP","SF18","2028",1
"ATX","COALPP","SF18","2029",1
"ATX","COALPP","SF18","2030",1
"ATX","COALPP","SF18","2031",1
"ATX","COALPP","SF18","2032",1
"ATX","COALPP","SF18","2033",1
"ATX","COALPP","SF18","2034",1
"ATX","COALPP","SF18","2035",1
"ATX","COALPP","SF18","2036",1
"ATX","COALPP","SF18","2037",1
