"REGION","TECHNOLOGY","FUEL","MODE_OF_OPERATION","YEAR","Val"
"ATX","EV_CHARGE_F","ELC","1","2031",1.1111
"ATX","EV_CHARGE_F","ELC","1","2032",1.1111
"ATX","EV_CHARGE_F","ELC","1","2033",1.1111
"ATX","EV_CHARGE_F","ELC","1","2034",1.1111
"ATX","EV_CHARGE_F","ELC","1","2035",1.1111
"ATX","EV_CHARGE_F","ELC","1","2036",1.1111
"ATX","EV_CHARGE_F","ELC","1","2037",1.1111
"ATX","EV_CHARGE_F","ELC","1","2038",1.1111
"ATX","EV_CHARGE_F","ELC","1","2039",1.1111
"ATX","EV_CHARGE_F","ELC","1","2040",1.1111
"ATX","EV_CHARGE_F","ELC","1","2041",1.1111
"ATX","EV_CHARGE_F","ELC","1","2042",1.1111
"ATX","EV_CHARGE_F","ELC","1","2043",1.1111
"ATX","EV_CHARGE_F","ELC","1","2044",1.1111
"ATX","EV_CHARGE_F","ELC","1","2045",1.1111
"ATX","EV_CHARGE_F","ELC","1","2046",1.1111
"ATX","EV_CHARGE_F","ELC","1","2047",1.1111
"ATX","EV_CHARGE_F","ELC","1","2048",1.1111
"ATX","EV_CHARGE_F","ELC","1","2049",1.1111
"ATX","EV_CHARGE_F","ELC","1","2050",1.1111
"ATX","V2G_F","ELC","1","2015",1.1111
"ATX","V2G_F","ELC","1","2016",1.1111
"ATX","V2G_F","ELC","1","2017",1.1111
"ATX","V2G_F","ELC","1","2018",1.1111
"ATX","V2G_F","ELC","1","2019",1.1111
"ATX","V2G_F","ELC","1","2020",1.1111
"ATX","V2G_F","ELC","1","2021",1.1111
"ATX","V2G_F","ELC","1","2022",1.1111
"ATX","V2G_F","ELC","1","2023",1.1111
"ATX","V2G_F","ELC","1","2024",1.1111
"ATX","V2G_F","ELC","1","2025",1.1111
"ATX","V2G_F","ELC","1","2026",1.1111
"ATX","V2G_F","ELC","1","2027",1.1111
"ATX","V2G_F","ELC","1","2028",1.1111
"ATX","V2G_F","ELC","1","2029",1.1111
"ATX","V2G_F","ELC","1","2030",1.1111
"ATX","V2G_F","ELC","1","2031",1.1111
"ATX","V2G_F","ELC","1","2032",1.1111
"ATX","V2G_F","ELC","1","2033",1.1111
"ATX","V2G_F","ELC","1","2034",1.1111
"ATX","V2G_F","ELC","1","2035",1.1111
"ATX","V2G_F","ELC","1","2036",1.1111
"ATX","V2G_F","ELC","1","2037",1.1111
"ATX","V2G_F","ELC","1","2038",1.1111
"ATX","V2G_F","ELC","1","2039",1.1111
"ATX","V2G_F","ELC","1","2040",1.1111
"ATX","V2G_F","ELC","1","2041",1.1111
"ATX","V2G_F","ELC","1","2042",1.1111
"ATX","V2G_F","ELC","1","2043",1.1111
"ATX","V2G_F","ELC","1","2044",1.1111
"ATX","V2G_F","ELC","1","2045",1.1111
"ATX","V2G_F","ELC","1","2046",1.1111
"ATX","V2G_F","ELC","1","2047",1.1111
"ATX","V2G_F","ELC","1","2048",1.1111
"ATX","V2G_F","ELC","1","2049",1.1111
"ATX","V2G_F","ELC","1","2050",1.1111
"ATX","EV_DISCHARGE_F","ELC","1","2015",1
"ATX","EV_DISCHARGE_F","ELC","1","2016",1
"ATX","EV_DISCHARGE_F","ELC","1","2017",1
"ATX","EV_DISCHARGE_F","ELC","1","2018",1
"ATX","EV_DISCHARGE_F","ELC","1","2019",1
"ATX","EV_DISCHARGE_F","ELC","1","2020",1
"ATX","EV_DISCHARGE_F","ELC","1","2021",1
"ATX","EV_DISCHARGE_F","ELC","1","2022",1
"ATX","EV_DISCHARGE_F","ELC","1","2023",1
"ATX","EV_DISCHARGE_F","ELC","1","2024",1
"ATX","EV_DISCHARGE_F","ELC","1","2025",1
"ATX","EV_DISCHARGE_F","ELC","1","2026",1
"ATX","EV_DISCHARGE_F","ELC","1","2027",1
"ATX","EV_DISCHARGE_F","ELC","1","2028",1
"ATX","EV_DISCHARGE_F","ELC","1","2029",1
"ATX","EV_DISCHARGE_F","ELC","1","2030",1
"ATX","EV_DISCHARGE_F","ELC","1","2031",1
"ATX","EV_DISCHARGE_F","ELC","1","2032",1
"ATX","EV_DISCHARGE_F","ELC","1","2033",1
"ATX","EV_DISCHARGE_F","ELC","1","2034",1
"ATX","EV_DISCHARGE_F","ELC","1","2035",1
"ATX","EV_DISCHARGE_F","ELC","1","2036",1
"ATX","EV_DISCHARGE_F","ELC","1","2037",1
"ATX","EV_DISCHARGE_F","ELC","1","2038",1
"ATX","EV_DISCHARGE_F","ELC","1","2039",1
"ATX","EV_DISCHARGE_F","ELC","1","2040",1
"ATX","EV_DISCHARGE_F","ELC","1","2041",1
"ATX","EV_DISCHARGE_F","ELC","1","2042",1
"ATX","EV_DISCHARGE_F","ELC","1","2043",1
"ATX","EV_DISCHARGE_F","ELC","1","2044",1
"ATX","EV_DISCHARGE_F","ELC","1","2045",1
"ATX","EV_DISCHARGE_F","ELC","1","2046",1
"ATX","EV_DISCHARGE_F","ELC","1","2047",1
"ATX","EV_DISCHARGE_F","ELC","1","2048",1
"ATX","EV_DISCHARGE_F","ELC","1","2049",1
"ATX","EV_DISCHARGE_F","ELC","1","2050",1
"ATX","ICE_PET","PET","1","2015",0.0455
"ATX","ICE_PET","PET","1","2016",0.0448266
"ATX","ICE_PET","PET","1","2017",0.04416316632
"ATX","ICE_PET","PET","1","2018",0.043509551458464
"ATX","ICE_PET","PET","1","2019",0.0428656100968787
"ATX","ICE_PET","PET","1","2020",0.0422311990674449
"ATX","ICE_PET","PET","1","2021",0.0416061773212467
"ATX","ICE_PET","PET","1","2022",0.0409904058968923
"ATX","ICE_PET","PET","1","2023",0.0403837478896183
"ATX","ICE_PET","PET","1","2024",0.0397860684208519
"ATX","ICE_PET","PET","1","2025",0.0391972346082233
"ATX","ICE_PET","PET","1","2026",0.0386171155360216
"ATX","ICE_PET","PET","1","2027",0.0380455822260885
"ATX","ICE_PET","PET","1","2028",0.0374825076091424
"ATX","ICE_PET","PET","1","2029",0.0369277664965271
"ATX","ICE_PET","PET","1","2030",0.0363812355523785
"ATX","ICE_PET","PET","1","2031",0.0358427932662033
"ATX","ICE_PET","PET","1","2032",0.0353123199258635
"ATX","ICE_PET","PET","1","2033",0.0347896975909607
"ATX","ICE_PET","PET","1","2034",0.0342748100666145
"ATX","ICE_PET","PET","1","2035",0.0337675428776286
"ATX","ICE_PET","PET","1","2036",0.0332677832430397
"ATX","ICE_PET","PET","1","2037",0.0327754200510427
"ATX","ICE_PET","PET","1","2038",0.0322903438342872
"ATX","ICE_PET","PET","1","2039",0.0318124467455398
"ATX","ICE_PET","PET","1","2040",0.0313416225337058
"ATX","ICE_PET","PET","1","2041",0.0308777665202069
"ATX","ICE_PET","PET","1","2042",0.0304207755757079
"ATX","ICE_PET","PET","1","2043",0.0299705480971874
"ATX","ICE_PET","PET","1","2044",0.029526983985349
"ATX","ICE_PET","PET","1","2045",0.0290899846223659
"ATX","ICE_PET","PET","1","2046",0.0286594528499548
"ATX","ICE_PET","PET","1","2047",0.0282352929477755
"ATX","ICE_PET","PET","1","2048",0.0278174106121484
"ATX","ICE_PET","PET","1","2049",0.0274057129350886
"ATX","ICE_PET","PET","1","2050",0.0270001083836493
"ATX","ICE_DSL","DSL","1","2015",0.0286
"ATX","ICE_DSL","DSL","1","2016",0.02817672
"ATX","ICE_DSL","DSL","1","2017",0.027759704544
"ATX","ICE_DSL","DSL","1","2018",0.0273488609167488
"ATX","ICE_DSL","DSL","1","2019",0.0269440977751809
"ATX","ICE_DSL","DSL","1","2020",0.0265453251281082
"ATX","ICE_DSL","DSL","1","2021",0.0261524543162122
"ATX","ICE_DSL","DSL","1","2022",0.0257653979923323
"ATX","ICE_DSL","DSL","1","2023",0.0253840701020458
"ATX","ICE_DSL","DSL","1","2024",0.0250083858645355
"ATX","ICE_DSL","DSL","1","2025",0.0246382617537404
"ATX","ICE_DSL","DSL","1","2026",0.024273615479785
"ATX","ICE_DSL","DSL","1","2027",0.0239143659706842
"ATX","ICE_DSL","DSL","1","2028",0.0235604333543181
"ATX","ICE_DSL","DSL","1","2029",0.0232117389406742
"ATX","ICE_DSL","DSL","1","2030",0.0228682052043522
"ATX","ICE_DSL","DSL","1","2031",0.0225297557673278
"ATX","ICE_DSL","DSL","1","2032",0.0221963153819713
"ATX","ICE_DSL","DSL","1","2033",0.0218678099143181
"ATX","ICE_DSL","DSL","1","2034",0.0215441663275862
"ATX","ICE_DSL","DSL","1","2035",0.021225312665938
"ATX","ICE_DSL","DSL","1","2036",0.0209111780384821
"ATX","ICE_DSL","DSL","1","2037",0.0206016926035125
"ATX","ICE_DSL","DSL","1","2038",0.0202967875529805
"ATX","ICE_DSL","DSL","1","2039",0.0199963950971964
"ATX","ICE_DSL","DSL","1","2040",0.0197004484497579
"ATX","ICE_DSL","DSL","1","2041",0.0194088818127015
"ATX","ICE_DSL","DSL","1","2042",0.0191216303618735
"ATX","ICE_DSL","DSL","1","2043",0.0188386302325178
"ATX","ICE_DSL","DSL","1","2044",0.0185598185050765
"ATX","ICE_DSL","DSL","1","2045",0.0182851331912014
"ATX","ICE_DSL","DSL","1","2046",0.0180145132199716
"ATX","ICE_DSL","DSL","1","2047",0.017747898424316
"ATX","ICE_DSL","DSL","1","2048",0.0174852295276362
"ATX","ICE_DSL","DSL","1","2049",0.0172264481306271
"ATX","ICE_DSL","DSL","1","2050",0.0169714966982939
"ATX","PHEV","ELC","1","2015",0.001
"ATX","PHEV","ELC","1","2016",0.000995
"ATX","PHEV","ELC","1","2017",0.000990025
"ATX","PHEV","ELC","1","2018",0.000985074875
"ATX","PHEV","ELC","1","2019",0.000980149500625
"ATX","PHEV","ELC","1","2020",0.000975248753121875
"ATX","PHEV","ELC","1","2021",0.000970372509356266
"ATX","PHEV","ELC","1","2022",0.000965520646809484
"ATX","PHEV","ELC","1","2023",0.000960693043575437
"ATX","PHEV","ELC","1","2024",0.00095588957835756
"ATX","PHEV","ELC","1","2025",0.000951110130465772
"ATX","PHEV","ELC","1","2026",0.000946354579813443
"ATX","PHEV","ELC","1","2027",0.000941622806914376
"ATX","PHEV","ELC","1","2028",0.000936914692879804
"ATX","PHEV","ELC","1","2029",0.000932230119415405
"ATX","PHEV","ELC","1","2030",0.000927568968818328
"ATX","PHEV","ELC","1","2031",0.000922931123974236
"ATX","PHEV","ELC","1","2032",0.000918316468354365
"ATX","PHEV","ELC","1","2033",0.000913724886012593
"ATX","PHEV","ELC","1","2034",0.00090915626158253
"ATX","PHEV","ELC","1","2035",0.000904610480274618
"ATX","PHEV","ELC","1","2036",0.000900087427873244
"ATX","PHEV","ELC","1","2037",0.000895586990733878
"ATX","PHEV","ELC","1","2038",0.000891109055780209
"ATX","PHEV","ELC","1","2039",0.000886653510501308
"ATX","PHEV","ELC","1","2040",0.000882220242948801
"ATX","PHEV","ELC","1","2041",0.000877809141734057
"ATX","PHEV","ELC","1","2042",0.000873420096025387
"ATX","PHEV","ELC","1","2043",0.00086905299554526
"ATX","PHEV","ELC","1","2044",0.000864707730567534
"ATX","PHEV","ELC","1","2045",0.000860384191914696
"ATX","PHEV","ELC","1","2046",0.000856082270955123
"ATX","PHEV","ELC","1","2047",0.000851801859600347
"ATX","PHEV","ELC","1","2048",0.000847542850302345
"ATX","PHEV","ELC","1","2049",0.000843305136050833
"ATX","PHEV","ELC","1","2050",0.000839088610370579
"ATX","PHEV","PET","1","2015",0.025
"ATX","PHEV","PET","1","2016",0.02463
"ATX","PHEV","PET","1","2017",0.024265476
"ATX","PHEV","PET","1","2018",0.0239063469552
"ATX","PHEV","PET","1","2019",0.023552533020263
"ATX","PHEV","PET","1","2020",0.0232039555315631
"ATX","PHEV","PET","1","2021",0.022860536989696
"ATX","PHEV","PET","1","2022",0.0225222010422485
"ATX","PHEV","PET","1","2023",0.0221888724668232
"ATX","PHEV","PET","1","2024",0.0218604771543142
"ATX","PHEV","PET","1","2025",0.0215369420924304
"ATX","PHEV","PET","1","2026",0.0212181953494624
"ATX","PHEV","PET","1","2027",0.0209041660582904
"ATX","PHEV","PET","1","2028",0.0205947844006277
"ATX","PHEV","PET","1","2029",0.0202899815914984
"ATX","PHEV","PET","1","2030",0.0199896898639442
"ATX","PHEV","PET","1","2031",0.0196938424539578
"ATX","PHEV","PET","1","2032",0.0194023735856393
"ATX","PHEV","PET","1","2033",0.0191152184565718
"ATX","PHEV","PET","1","2034",0.0188323132234145
"ATX","PHEV","PET","1","2035",0.018553594987708
"ATX","PHEV","PET","1","2036",0.0182790017818899
"ATX","PHEV","PET","1","2037",0.0180084725555179
"ATX","PHEV","PET","1","2038",0.0177419471616963
"ATX","PHEV","PET","1","2039",0.0174793663437032
"ATX","PHEV","PET","1","2040",0.0172206717218164
"ATX","PHEV","PET","1","2041",0.0169658057803335
"ATX","PHEV","PET","1","2042",0.0167147118547845
"ATX","PHEV","PET","1","2043",0.0164673341193337
"ATX","PHEV","PET","1","2044",0.0162236175743676
"ATX","PHEV","PET","1","2045",0.015983508034267
"ATX","PHEV","PET","1","2046",0.0157469521153598
"ATX","PHEV","PET","1","2047",0.0155138972240525
"ATX","PHEV","PET","1","2048",0.0152842915451365
"ATX","PHEV","PET","1","2049",0.0150580840302685
"ATX","PHEV","PET","1","2050",0.0148352243866205
"ATX","HYBRID","PET","1","2015",0.028
"ATX","HYBRID","PET","1","2016",0.0275856
"ATX","HYBRID","PET","1","2017",0.02717733312
"ATX","HYBRID","PET","1","2018",0.026775108589824
"ATX","HYBRID","PET","1","2019",0.0263788369826946
"ATX","HYBRID","PET","1","2020",0.0259884301953507
"ATX","HYBRID","PET","1","2021",0.0256038014284595
"ATX","HYBRID","PET","1","2022",0.0252248651673183
"ATX","HYBRID","PET","1","2023",0.024851537162842
"ATX","HYBRID","PET","1","2024",0.024483734412832
"ATX","HYBRID","PET","1","2025",0.024121375143522
"ATX","HYBRID","PET","1","2026",0.0237643787913979
"ATX","HYBRID","PET","1","2027",0.0234126659852852
"ATX","HYBRID","PET","1","2028",0.023066158528703
"ATX","HYBRID","PET","1","2029",0.0227247793824782
"ATX","HYBRID","PET","1","2030",0.0223884526476175
"ATX","HYBRID","PET","1","2031",0.0220571035484328
"ATX","HYBRID","PET","1","2032",0.021730658415916
"ATX","HYBRID","PET","1","2033",0.0214090446713604
"ATX","HYBRID","PET","1","2034",0.0210921908102243
"ATX","HYBRID","PET","1","2035",0.020780026386233
"ATX","HYBRID","PET","1","2036",0.0204724819957167
"ATX","HYBRID","PET","1","2037",0.0201694892621801
"ATX","HYBRID","PET","1","2038",0.0198709808210998
"ATX","HYBRID","PET","1","2039",0.0195768903049476
"ATX","HYBRID","PET","1","2040",0.0192871523284343
"ATX","HYBRID","PET","1","2041",0.0190017024739735
"ATX","HYBRID","PET","1","2042",0.0187204772773587
"ATX","HYBRID","PET","1","2043",0.0184434142136538
"ATX","HYBRID","PET","1","2044",0.0181704516832917
"ATX","HYBRID","PET","1","2045",0.017901528998379
"ATX","HYBRID","PET","1","2046",0.017636586369203
"ATX","HYBRID","PET","1","2047",0.0173755648909388
"ATX","HYBRID","PET","1","2048",0.0171184065305529
"ATX","HYBRID","PET","1","2049",0.0168650541139007
"ATX","HYBRID","PET","1","2050",0.016615451313015
"ATX","H2V","H2","1","2015",0.0149
"ATX","H2V","H2","1","2016",0.01467948
"ATX","H2V","H2","1","2017",0.014462223696
"ATX","H2V","H2","1","2018",0.0142481827852992
"ATX","H2V","H2","1","2019",0.0140373096800768
"ATX","H2V","H2","1","2020",0.0138295574968116
"ATX","H2V","H2","1","2021",0.0136248800458588
"ATX","H2V","H2","1","2022",0.0134232318211801
"ATX","H2V","H2","1","2023",0.0132245679902266
"ATX","H2V","H2","1","2024",0.0130288443839713
"ATX","H2V","H2","1","2025",0.0128360174870885
"ATX","H2V","H2","1","2026",0.0126460444282796
"ATX","H2V","H2","1","2027",0.0124588829707411
"ATX","H2V","H2","1","2028",0.0122744915027741
"ATX","H2V","H2","1","2029",0.012092829028533
"ATX","H2V","H2","1","2030",0.0119138551589107
"ATX","H2V","H2","1","2031",0.0117375301025589
"ATX","H2V","H2","1","2032",0.011563814657041
"ATX","H2V","H2","1","2033",0.0113926702001168
"ATX","H2V","H2","1","2034",0.0112240586811551
"ATX","H2V","H2","1","2035",0.011057942612674
"ATX","H2V","H2","1","2036",0.0108942850620064
"ATX","H2V","H2","1","2037",0.0107330496430887
"ATX","H2V","H2","1","2038",0.010574200508371
"ATX","H2V","H2","1","2039",0.0104177023408471
"ATX","H2V","H2","1","2040",0.0102635203462026
"ATX","H2V","H2","1","2041",0.0101116202450788
"ATX","H2V","H2","1","2042",0.00996196826545159
"ATX","H2V","H2","1","2043",0.00981453113512291
"ATX","H2V","H2","1","2044",0.00966927607432309
"ATX","H2V","H2","1","2045",0.00952617078842311
"ATX","H2V","H2","1","2046",0.00938518346075444
"ATX","H2V","H2","1","2047",0.00924628274553528
"ATX","H2V","H2","1","2048",0.00910943776090136
"ATX","H2V","H2","1","2049",0.00897461808204002
"ATX","H2V","H2","1","2050",0.00884179373442582
"ATX","EV","ELC","1","2015",0.001
"ATX","EV","ELC","1","2016",0.000995
"ATX","EV","ELC","1","2017",0.000990025
"ATX","EV","ELC","1","2018",0.000985074875
"ATX","EV","ELC","1","2019",0.000980149500625
"ATX","EV","ELC","1","2020",0.000975248753121875
"ATX","EV","ELC","1","2021",0.000970372509356266
"ATX","EV","ELC","1","2022",0.000965520646809484
"ATX","EV","ELC","1","2023",0.000960693043575437
"ATX","EV","ELC","1","2024",0.00095588957835756
"ATX","EV","ELC","1","2025",0.000951110130465772
"ATX","EV","ELC","1","2026",0.000946354579813443
"ATX","EV","ELC","1","2027",0.000941622806914376
"ATX","EV","ELC","1","2028",0.000936914692879804
"ATX","EV","ELC","1","2029",0.000932230119415405
"ATX","EV","ELC","1","2030",0.000927568968818328
"ATX","EV","ELC","1","2031",0.000922931123974236
"ATX","EV","ELC","1","2032",0.000918316468354365
"ATX","EV","ELC","1","2033",0.000913724886012593
"ATX","EV","ELC","1","2034",0.00090915626158253
"ATX","EV","ELC","1","2035",0.000904610480274618
"ATX","EV","ELC","1","2036",0.000900087427873244
"ATX","EV","ELC","1","2037",0.000895586990733878
"ATX","EV","ELC","1","2038",0.000891109055780209
"ATX","EV","ELC","1","2039",0.000886653510501308
"ATX","EV","ELC","1","2040",0.000882220242948801
"ATX","EV","ELC","1","2041",0.000877809141734057
"ATX","EV","ELC","1","2042",0.000873420096025387
"ATX","EV","ELC","1","2043",0.00086905299554526
"ATX","EV","ELC","1","2044",0.000864707730567534
"ATX","EV","ELC","1","2045",0.000860384191914696
"ATX","EV","ELC","1","2046",0.000856082270955123
"ATX","EV","ELC","1","2047",0.000851801859600347
"ATX","EV","ELC","1","2048",0.000847542850302345
"ATX","EV","ELC","1","2049",0.000843305136050833
"ATX","EV","ELC","1","2050",0.000839088610370579
"ATX","ICE_PET_F","PET","1","2015",0.04095
"ATX","ICE_PET_F","PET","1","2016",0.04034394
"ATX","ICE_PET_F","PET","1","2017",0.039746849688
"ATX","ICE_PET_F","PET","1","2018",0.0391585963126176
"ATX","ICE_PET_F","PET","1","2019",0.0385790490871909
"ATX","ICE_PET_F","PET","1","2020",0.0380080791607004
"ATX","ICE_PET_F","PET","1","2021",0.0374455595891221
"ATX","ICE_PET_F","PET","1","2022",0.0368913653072031
"ATX","ICE_PET_F","PET","1","2023",0.0363453731006564
"ATX","ICE_PET_F","PET","1","2024",0.0358074615787667
"ATX","ICE_PET_F","PET","1","2025",0.035277511147401
"ATX","ICE_PET_F","PET","1","2026",0.0347554039824194
"ATX","ICE_PET_F","PET","1","2027",0.0342410240034796
"ATX","ICE_PET_F","PET","1","2028",0.0337342568482281
"ATX","ICE_PET_F","PET","1","2029",0.0332349898468744
"ATX","ICE_PET_F","PET","1","2030",0.0327431119971406
"ATX","ICE_PET_F","PET","1","2031",0.0322585139395829
"ATX","ICE_PET_F","PET","1","2032",0.0317810879332771
"ATX","ICE_PET_F","PET","1","2033",0.0313107278318646
"ATX","ICE_PET_F","PET","1","2034",0.030847329059953
"ATX","ICE_PET_F","PET","1","2035",0.0303907885898657
"ATX","ICE_PET_F","PET","1","2036",0.0299410049187357
"ATX","ICE_PET_F","PET","1","2037",0.0294978780459384
"ATX","ICE_PET_F","PET","1","2038",0.0290613094508585
"ATX","ICE_PET_F","PET","1","2039",0.0286312020709858
"ATX","ICE_PET_F","PET","1","2040",0.0282074602803352
"ATX","ICE_PET_F","PET","1","2041",0.0277899898681862
"ATX","ICE_PET_F","PET","1","2042",0.0273786980181371
"ATX","ICE_PET_F","PET","1","2043",0.0269734932874687
"ATX","ICE_PET_F","PET","1","2044",0.0265742855868141
"ATX","ICE_PET_F","PET","1","2045",0.0261809861601293
"ATX","ICE_PET_F","PET","1","2046",0.0257935075649594
"ATX","ICE_PET_F","PET","1","2047",0.025411763652998
"ATX","ICE_PET_F","PET","1","2048",0.0250356695509336
"ATX","ICE_PET_F","PET","1","2049",0.0246651416415798
"ATX","ICE_PET_F","PET","1","2050",0.0243000975452844
"ATX","ICE_DSL_F","DSL","1","2015",0.02574
"ATX","ICE_DSL_F","DSL","1","2016",0.025359048
"ATX","ICE_DSL_F","DSL","1","2017",0.0249837340896
"ATX","ICE_DSL_F","DSL","1","2018",0.0246139748250739
"ATX","ICE_DSL_F","DSL","1","2019",0.0242496879976628
"ATX","ICE_DSL_F","DSL","1","2020",0.0238907926152974
"ATX","ICE_DSL_F","DSL","1","2021",0.023537208884591
"ATX","ICE_DSL_F","DSL","1","2022",0.0231888581930991
"ATX","ICE_DSL_F","DSL","1","2023",0.0228456630918412
"ATX","ICE_DSL_F","DSL","1","2024",0.0225075472780819
"ATX","ICE_DSL_F","DSL","1","2025",0.0221744355783663
"ATX","ICE_DSL_F","DSL","1","2026",0.0218462539318065
"ATX","ICE_DSL_F","DSL","1","2027",0.0215229293736158
"ATX","ICE_DSL_F","DSL","1","2028",0.0212043900188863
"ATX","ICE_DSL_F","DSL","1","2029",0.0208905650466067
"ATX","ICE_DSL_F","DSL","1","2030",0.020581384683917
"ATX","ICE_DSL_F","DSL","1","2031",0.020276780190595
"ATX","ICE_DSL_F","DSL","1","2032",0.0199766838437742
"ATX","ICE_DSL_F","DSL","1","2033",0.0196810289228863
"ATX","ICE_DSL_F","DSL","1","2034",0.0193897496948276
"ATX","ICE_DSL_F","DSL","1","2035",0.0191027813993442
"ATX","ICE_DSL_F","DSL","1","2036",0.0188200602346339
"ATX","ICE_DSL_F","DSL","1","2037",0.0185415233431613
"ATX","ICE_DSL_F","DSL","1","2038",0.0182671087976825
"ATX","ICE_DSL_F","DSL","1","2039",0.0179967555874768
"ATX","ICE_DSL_F","DSL","1","2040",0.0177304036047821
"ATX","ICE_DSL_F","DSL","1","2041",0.0174679936314314
"ATX","ICE_DSL_F","DSL","1","2042",0.0172094673256862
"ATX","ICE_DSL_F","DSL","1","2043",0.016954767209266
"ATX","ICE_DSL_F","DSL","1","2044",0.0167038366545689
"ATX","ICE_DSL_F","DSL","1","2045",0.0164566198720813
"ATX","ICE_DSL_F","DSL","1","2046",0.0162130618979745
"ATX","ICE_DSL_F","DSL","1","2047",0.0159731085818844
"ATX","ICE_DSL_F","DSL","1","2048",0.0157367065748725
"ATX","ICE_DSL_F","DSL","1","2049",0.0155038033175644
"ATX","ICE_DSL_F","DSL","1","2050",0.0152743470284645
"ATX","PHEV_F","ELC","1","2015",0.0009
"ATX","PHEV_F","ELC","1","2016",0.0008955
"ATX","PHEV_F","ELC","1","2017",0.0008910225
"ATX","PHEV_F","ELC","1","2018",0.0008865673875
"ATX","PHEV_F","ELC","1","2019",0.0008821345505625
"ATX","PHEV_F","ELC","1","2020",0.000877723877809688
"ATX","PHEV_F","ELC","1","2021",0.000873335258420639
"ATX","PHEV_F","ELC","1","2022",0.000868968582128536
"ATX","PHEV_F","ELC","1","2023",0.000864623739217893
"ATX","PHEV_F","ELC","1","2024",0.000860300620521804
"ATX","PHEV_F","ELC","1","2025",0.000855999117419195
"ATX","PHEV_F","ELC","1","2026",0.000851719121832099
"ATX","PHEV_F","ELC","1","2027",0.000847460526222938
"ATX","PHEV_F","ELC","1","2028",0.000843223223591824
"ATX","PHEV_F","ELC","1","2029",0.000839007107473864
"ATX","PHEV_F","ELC","1","2030",0.000834812071936495
"ATX","PHEV_F","ELC","1","2031",0.000830638011576813
"ATX","PHEV_F","ELC","1","2032",0.000826484821518929
"ATX","PHEV_F","ELC","1","2033",0.000822352397411334
"ATX","PHEV_F","ELC","1","2034",0.000818240635424277
"ATX","PHEV_F","ELC","1","2035",0.000814149432247156
"ATX","PHEV_F","ELC","1","2036",0.00081007868508592
"ATX","PHEV_F","ELC","1","2037",0.000806028291660491
"ATX","PHEV_F","ELC","1","2038",0.000801998150202188
"ATX","PHEV_F","ELC","1","2039",0.000797988159451177
"ATX","PHEV_F","ELC","1","2040",0.000793998218653921
"ATX","PHEV_F","ELC","1","2041",0.000790028227560652
"ATX","PHEV_F","ELC","1","2042",0.000786078086422848
"ATX","PHEV_F","ELC","1","2043",0.000782147695990734
"ATX","PHEV_F","ELC","1","2044",0.00077823695751078
"ATX","PHEV_F","ELC","1","2045",0.000774345772723227
"ATX","PHEV_F","ELC","1","2046",0.00077047404385961
"ATX","PHEV_F","ELC","1","2047",0.000766621673640312
"ATX","PHEV_F","ELC","1","2048",0.000762788565272111
"ATX","PHEV_F","ELC","1","2049",0.00075897462244575
"ATX","PHEV_F","ELC","1","2050",0.000755179749333521
"ATX","PHEV_F","PET","1","2015",0.0225
"ATX","PHEV_F","PET","1","2016",0.022167
"ATX","PHEV_F","PET","1","2017",0.0218389284
"ATX","PHEV_F","PET","1","2018",0.02151571225968
"ATX","PHEV_F","PET","1","2019",0.0211972797182367
"ATX","PHEV_F","PET","1","2020",0.0208835599784068
"ATX","PHEV_F","PET","1","2021",0.0205744832907264
"ATX","PHEV_F","PET","1","2022",0.0202699809380237
"ATX","PHEV_F","PET","1","2023",0.0199699852201409
"ATX","PHEV_F","PET","1","2024",0.0196744294388828
"ATX","PHEV_F","PET","1","2025",0.0193832478831874
"ATX","PHEV_F","PET","1","2026",0.0190963758145162
"ATX","PHEV_F","PET","1","2027",0.0188137494524613
"ATX","PHEV_F","PET","1","2028",0.0185353059605649
"ATX","PHEV_F","PET","1","2029",0.0182609834323486
"ATX","PHEV_F","PET","1","2030",0.0179907208775498
"ATX","PHEV_F","PET","1","2031",0.0177244582085621
"ATX","PHEV_F","PET","1","2032",0.0174621362270753
"ATX","PHEV_F","PET","1","2033",0.0172036966109146
"ATX","PHEV_F","PET","1","2034",0.0169490819010731
"ATX","PHEV_F","PET","1","2035",0.0166982354889372
"ATX","PHEV_F","PET","1","2036",0.0164511016037009
"ATX","PHEV_F","PET","1","2037",0.0162076252999662
"ATX","PHEV_F","PET","1","2038",0.0159677524455267
"ATX","PHEV_F","PET","1","2039",0.0157314297093329
"ATX","PHEV_F","PET","1","2040",0.0154986045496347
"ATX","PHEV_F","PET","1","2041",0.0152692252023001
"ATX","PHEV_F","PET","1","2042",0.0150432406693061
"ATX","PHEV_F","PET","1","2043",0.0148206007074004
