scenario,quantity,region,technology,year,season,timeslice,value
1,Electricity Production,ATX,V2G_F,2020,WINTER,W13,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W14,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W15,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W16,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W17,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W18,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W19,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W20,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W21,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W22,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W23,0.0
1,Electricity Production,ATX,V2G_F,2020,WINTER,W24,0.0
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W1,0.0
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W2,0.0
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W3,0.0
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W4,0.0
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W5,0.0
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W6,0.0
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W7,0.01
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W8,0.02
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W9,0.01
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W10,0.02
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W11,0.02
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W12,0.02
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W13,0.02
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W14,0.02
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W15,0.02
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W16,0.01
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W17,0.02
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W18,0.01
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W19,0.02
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W20,0.01
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W21,0.01
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W22,0.01
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W23,0.0
1,Electricity Production,ATX,EV_DISCHARGE_F,2020,WINTER,W24,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W1,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W2,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W3,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W4,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W5,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W6,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W7,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W8,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W9,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W10,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W11,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W12,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W13,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W14,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W15,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W16,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W17,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W18,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W19,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W20,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W21,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W22,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W23,0.0
1,Electricity Production,ATX,BUYCOAL,2020,WINTER,W24,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W1,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W2,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W3,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W4,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W5,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W6,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W7,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W8,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W9,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W10,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W11,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W12,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W13,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W14,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W15,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W16,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W17,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W18,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W19,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W20,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W21,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W22,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W23,0.0
1,Electricity Production,ATX,BUYURN,2020,WINTER,W24,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W1,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W2,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W3,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W4,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W5,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W6,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W7,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W8,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W9,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W10,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W11,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W12,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W13,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W14,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W15,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W16,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W17,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W18,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W19,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W20,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W21,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W22,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W23,0.0
1,Electricity Production,ATX,BUYBIO,2020,WINTER,W24,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W1,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W2,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W3,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W4,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W5,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W6,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W7,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W8,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W9,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W10,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W11,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W12,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W13,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W14,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W15,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W16,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W17,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W18,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W19,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W20,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W21,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W22,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W23,0.0
1,Electricity Production,ATX,BUYGAS,2020,WINTER,W24,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W1,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W2,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W3,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W4,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W5,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W6,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W7,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W8,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W9,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W10,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W11,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W12,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W13,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W14,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W15,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W16,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W17,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W18,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W19,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W20,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W21,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W22,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W23,0.0
1,Electricity Production,ATX,BUYPET,2020,WINTER,W24,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W1,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W2,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W3,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W4,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W5,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W6,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W7,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W8,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W9,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W10,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W11,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W12,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W13,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W14,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W15,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W16,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W17,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W18,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W19,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W20,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W21,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W22,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W23,0.0
1,Electricity Production,ATX,BUYDSL,2020,WINTER,W24,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W1,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W2,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W3,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W4,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W5,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W6,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W7,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W8,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W9,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W10,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W11,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W12,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W13,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W14,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W15,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W16,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W17,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W18,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W19,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W20,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W21,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W22,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W23,0.0
1,Electricity Production,ATX,BUYBIO_DSL,2020,WINTER,W24,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W1,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W2,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W3,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W4,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W5,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W6,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W7,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W8,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W9,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W10,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W11,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W12,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W13,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W14,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W15,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W16,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W17,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W18,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W19,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W20,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W21,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W22,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W23,0.0
1,Electricity Production,ATX,SOLPOT,2020,WINTER,W24,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W1,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W2,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W3,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W4,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W5,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W6,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W7,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W8,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W9,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W10,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W11,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W12,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W13,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W14,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W15,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W16,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W17,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W18,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W19,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W20,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W21,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W22,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W23,0.0
1,Electricity Production,ATX,WINDPOT,2020,WINTER,W24,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W1,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W2,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W3,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W4,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W5,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W6,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W7,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W8,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W9,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W10,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W11,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W12,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W13,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W14,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W15,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W16,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W17,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W18,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W19,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W20,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W21,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W22,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W23,0.0
1,Electricity Production,ATX,HYDROPOT,2020,WINTER,W24,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W1,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W2,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W3,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W4,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W5,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W6,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W7,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W8,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W9,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W10,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W11,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W12,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W13,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W14,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W15,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W16,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W17,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W18,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W19,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W20,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W21,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W22,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W23,0.0
1,Electricity Production,ATX,ICE_PET,2020,WINTER,W24,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W1,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W2,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W3,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W4,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W5,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W6,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W7,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W8,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W9,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W10,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W11,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W12,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W13,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W14,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W15,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W16,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W17,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W18,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W19,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W20,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W21,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W22,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W23,0.0
1,Electricity Production,ATX,ICE_DSL,2020,WINTER,W24,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W1,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W2,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W3,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W4,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W5,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W6,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W7,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W8,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W9,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W10,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W11,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W12,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W13,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W14,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W15,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W16,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W17,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W18,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W19,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W20,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W21,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W22,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W23,0.0
1,Electricity Production,ATX,PHEV,2020,WINTER,W24,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W1,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W2,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W3,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W4,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W5,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W6,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W7,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W8,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W9,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W10,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W11,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W12,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W13,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W14,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W15,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W16,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W17,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W18,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W19,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W20,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W21,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W22,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W23,0.0
1,Electricity Production,ATX,HYBRID,2020,WINTER,W24,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W1,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W2,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W3,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W4,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W5,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W6,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W7,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W8,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W9,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W10,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W11,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W12,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W13,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W14,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W15,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W16,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W17,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W18,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W19,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W20,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W21,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W22,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W23,0.0
1,Electricity Production,ATX,H2V,2020,WINTER,W24,0.0
