scenario,quantity,region,technology,item,year,value
4,New Storage Capacity,ATX,EV_BAT_F,,2017,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2018,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2019,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2020,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2021,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2022,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2023,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2024,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2025,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2026,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2027,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2028,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2029,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2030,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2031,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2032,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2033,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2034,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2035,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2036,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2037,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2038,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2039,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2040,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2041,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2042,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2043,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2044,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2045,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2046,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2047,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2048,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2049,0.0
4,New Storage Capacity,ATX,EV_BAT_F,,2050,0.0
5,TotalAnnualCapacity,ATX,COALPP,,2015,0.73
5,TotalAnnualCapacity,ATX,COALPP,,2016,0.71
5,TotalAnnualCapacity,ATX,COALPP,,2017,0.69
5,TotalAnnualCapacity,ATX,COALPP,,2018,0.66
5,TotalAnnualCapacity,ATX,COALPP,,2019,0.64
5,TotalAnnualCapacity,ATX,COALPP,,2020,0.61
5,TotalAnnualCapacity,ATX,COALPP,,2021,0.59
5,TotalAnnualCapacity,ATX,COALPP,,2022,0.56
5,TotalAnnualCapacity,ATX,COALPP,,2023,0.54
5,TotalAnnualCapacity,ATX,COALPP,,2024,0.51
5,TotalAnnualCapacity,ATX,COALPP,,2025,0.49
5,TotalAnnualCapacity,ATX,COALPP,,2026,0.47
5,TotalAnnualCapacity,ATX,COALPP,,2027,0.44
5,TotalAnnualCapacity,ATX,COALPP,,2028,0.42
5,TotalAnnualCapacity,ATX,COALPP,,2029,0.39
5,TotalAnnualCapacity,ATX,COALPP,,2030,0.37
5,TotalAnnualCapacity,ATX,COALPP,,2031,0.34
5,TotalAnnualCapacity,ATX,COALPP,,2032,0.32
5,TotalAnnualCapacity,ATX,COALPP,,2033,0.29
5,TotalAnnualCapacity,ATX,COALPP,,2034,0.27
5,TotalAnnualCapacity,ATX,COALPP,,2035,0.24
5,TotalAnnualCapacity,ATX,COALPP,,2036,0.22
5,TotalAnnualCapacity,ATX,COALPP,,2037,0.2
5,TotalAnnualCapacity,ATX,COALPP,,2038,0.17
5,TotalAnnualCapacity,ATX,COALPP,,2039,0.15
5,TotalAnnualCapacity,ATX,COALPP,,2040,0.12
5,TotalAnnualCapacity,ATX,COALPP,,2041,0.1
5,TotalAnnualCapacity,ATX,COALPP,,2042,0.07
5,TotalAnnualCapacity,ATX,COALPP,,2043,0.05
5,TotalAnnualCapacity,ATX,COALPP,,2044,0.02
5,TotalAnnualCapacity,ATX,COALPP,,2045,0.0
5,TotalAnnualCapacity,ATX,COALPP,,2046,0.0
5,TotalAnnualCapacity,ATX,COALPP,,2047,0.0
5,TotalAnnualCapacity,ATX,COALPP,,2048,0.0
5,TotalAnnualCapacity,ATX,COALPP,,2049,0.0
5,TotalAnnualCapacity,ATX,COALPP,,2050,0.0
5,TotalAnnualCapacity,ATX,CCPP,,2015,0.7
5,TotalAnnualCapacity,ATX,CCPP,,2016,0.84
5,TotalAnnualCapacity,ATX,CCPP,,2017,1.0
5,TotalAnnualCapacity,ATX,CCPP,,2018,1.18
5,TotalAnnualCapacity,ATX,CCPP,,2019,1.37
5,TotalAnnualCapacity,ATX,CCPP,,2020,1.59
5,TotalAnnualCapacity,ATX,CCPP,,2021,1.82
5,TotalAnnualCapacity,ATX,CCPP,,2022,2.08
5,TotalAnnualCapacity,ATX,CCPP,,2023,2.26
5,TotalAnnualCapacity,ATX,CCPP,,2024,2.43
5,TotalAnnualCapacity,ATX,CCPP,,2025,2.6
5,TotalAnnualCapacity,ATX,CCPP,,2026,2.79
5,TotalAnnualCapacity,ATX,CCPP,,2027,2.92
5,TotalAnnualCapacity,ATX,CCPP,,2028,3.09
5,TotalAnnualCapacity,ATX,CCPP,,2029,3.26
5,TotalAnnualCapacity,ATX,CCPP,,2030,3.45
5,TotalAnnualCapacity,ATX,CCPP,,2031,3.64
5,TotalAnnualCapacity,ATX,CCPP,,2032,3.83
5,TotalAnnualCapacity,ATX,CCPP,,2033,4.02
5,TotalAnnualCapacity,ATX,CCPP,,2034,4.17
5,TotalAnnualCapacity,ATX,CCPP,,2035,4.2
5,TotalAnnualCapacity,ATX,CCPP,,2036,4.23
5,TotalAnnualCapacity,ATX,CCPP,,2037,4.22
5,TotalAnnualCapacity,ATX,CCPP,,2038,4.19
5,TotalAnnualCapacity,ATX,CCPP,,2039,4.17
5,TotalAnnualCapacity,ATX,CCPP,,2040,4.15
5,TotalAnnualCapacity,ATX,CCPP,,2041,4.12
5,TotalAnnualCapacity,ATX,CCPP,,2042,4.1
5,TotalAnnualCapacity,ATX,CCPP,,2043,4.08
5,TotalAnnualCapacity,ATX,CCPP,,2044,4.05
5,TotalAnnualCapacity,ATX,CCPP,,2045,4.03
5,TotalAnnualCapacity,ATX,CCPP,,2046,3.86
5,TotalAnnualCapacity,ATX,CCPP,,2047,3.68
5,TotalAnnualCapacity,ATX,CCPP,,2048,3.48
5,TotalAnnualCapacity,ATX,CCPP,,2049,3.26
5,TotalAnnualCapacity,ATX,CCPP,,2050,3.02
5,TotalAnnualCapacity,ATX,CTPP,,2015,1.14
5,TotalAnnualCapacity,ATX,CTPP,,2016,1.31
5,TotalAnnualCapacity,ATX,CTPP,,2017,1.32
5,TotalAnnualCapacity,ATX,CTPP,,2018,1.28
5,TotalAnnualCapacity,ATX,CTPP,,2019,1.24
5,TotalAnnualCapacity,ATX,CTPP,,2020,1.2
5,TotalAnnualCapacity,ATX,CTPP,,2021,1.17
5,TotalAnnualCapacity,ATX,CTPP,,2022,1.13
5,TotalAnnualCapacity,ATX,CTPP,,2023,1.09
5,TotalAnnualCapacity,ATX,CTPP,,2024,1.05
5,TotalAnnualCapacity,ATX,CTPP,,2025,1.02
5,TotalAnnualCapacity,ATX,CTPP,,2026,0.98
5,TotalAnnualCapacity,ATX,CTPP,,2027,0.94
5,TotalAnnualCapacity,ATX,CTPP,,2028,0.9
5,TotalAnnualCapacity,ATX,CTPP,,2029,0.86
5,TotalAnnualCapacity,ATX,CTPP,,2030,0.83
5,TotalAnnualCapacity,ATX,CTPP,,2031,0.79
5,TotalAnnualCapacity,ATX,CTPP,,2032,0.75
5,TotalAnnualCapacity,ATX,CTPP,,2033,0.71
5,TotalAnnualCapacity,ATX,CTPP,,2034,0.67
5,TotalAnnualCapacity,ATX,CTPP,,2035,0.64
5,TotalAnnualCapacity,ATX,CTPP,,2036,0.6
5,TotalAnnualCapacity,ATX,CTPP,,2037,0.56
5,TotalAnnualCapacity,ATX,CTPP,,2038,0.52
5,TotalAnnualCapacity,ATX,CTPP,,2039,0.48
5,TotalAnnualCapacity,ATX,CTPP,,2040,0.45
5,TotalAnnualCapacity,ATX,CTPP,,2041,0.41
5,TotalAnnualCapacity,ATX,CTPP,,2042,0.37
5,TotalAnnualCapacity,ATX,CTPP,,2043,0.33
5,TotalAnnualCapacity,ATX,CTPP,,2044,0.3
5,TotalAnnualCapacity,ATX,CTPP,,2045,0.26
5,TotalAnnualCapacity,ATX,CTPP,,2046,0.04
5,TotalAnnualCapacity,ATX,CTPP,,2047,0.0
5,TotalAnnualCapacity,ATX,CTPP,,2048,0.0
5,TotalAnnualCapacity,ATX,CTPP,,2049,0.0
5,TotalAnnualCapacity,ATX,CTPP,,2050,0.0
5,TotalAnnualCapacity,ATX,NUCPP,,2015,0.53
5,TotalAnnualCapacity,ATX,NUCPP,,2016,0.51
5,TotalAnnualCapacity,ATX,NUCPP,,2017,0.5
5,TotalAnnualCapacity,ATX,NUCPP,,2018,0.48
5,TotalAnnualCapacity,ATX,NUCPP,,2019,0.46
5,TotalAnnualCapacity,ATX,NUCPP,,2020,0.44
5,TotalAnnualCapacity,ATX,NUCPP,,2021,0.43
5,TotalAnnualCapacity,ATX,NUCPP,,2022,0.41
5,TotalAnnualCapacity,ATX,NUCPP,,2023,0.39
5,TotalAnnualCapacity,ATX,NUCPP,,2024,0.37
5,TotalAnnualCapacity,ATX,NUCPP,,2025,0.35
5,TotalAnnualCapacity,ATX,NUCPP,,2026,0.34
5,TotalAnnualCapacity,ATX,NUCPP,,2027,0.32
5,TotalAnnualCapacity,ATX,NUCPP,,2028,0.3
5,TotalAnnualCapacity,ATX,NUCPP,,2029,0.28
5,TotalAnnualCapacity,ATX,NUCPP,,2030,0.27
5,TotalAnnualCapacity,ATX,NUCPP,,2031,0.25
5,TotalAnnualCapacity,ATX,NUCPP,,2032,0.23
5,TotalAnnualCapacity,ATX,NUCPP,,2033,0.21
5,TotalAnnualCapacity,ATX,NUCPP,,2034,0.2
5,TotalAnnualCapacity,ATX,NUCPP,,2035,0.18
5,TotalAnnualCapacity,ATX,NUCPP,,2036,0.16
5,TotalAnnualCapacity,ATX,NUCPP,,2037,0.14
5,TotalAnnualCapacity,ATX,NUCPP,,2038,0.12
5,TotalAnnualCapacity,ATX,NUCPP,,2039,0.11
5,TotalAnnualCapacity,ATX,NUCPP,,2040,0.09
5,TotalAnnualCapacity,ATX,NUCPP,,2041,0.07
5,TotalAnnualCapacity,ATX,NUCPP,,2042,0.05
5,TotalAnnualCapacity,ATX,NUCPP,,2043,0.04
5,TotalAnnualCapacity,ATX,NUCPP,,2044,0.02
5,TotalAnnualCapacity,ATX,NUCPP,,2045,0.0
5,TotalAnnualCapacity,ATX,NUCPP,,2046,0.0
5,TotalAnnualCapacity,ATX,NUCPP,,2047,0.0
5,TotalAnnualCapacity,ATX,NUCPP,,2048,0.0
5,TotalAnnualCapacity,ATX,NUCPP,,2049,0.0
5,TotalAnnualCapacity,ATX,NUCPP,,2050,0.0
5,TotalAnnualCapacity,ATX,HYDROPP,,2015,0.0
5,TotalAnnualCapacity,ATX,HYDROPP,,2016,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2017,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2018,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2019,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2020,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2021,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2022,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2023,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2024,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2025,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2026,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2027,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2028,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2029,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2030,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2031,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2032,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2033,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2034,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2035,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2036,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2037,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2038,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2039,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2040,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2041,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2042,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2043,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2044,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2045,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2046,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2047,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2048,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2049,0.01
5,TotalAnnualCapacity,ATX,HYDROPP,,2050,0.01
5,TotalAnnualCapacity,ATX,WINDPP,,2015,1.04
5,TotalAnnualCapacity,ATX,WINDPP,,2016,1.0
5,TotalAnnualCapacity,ATX,WINDPP,,2017,0.97
5,TotalAnnualCapacity,ATX,WINDPP,,2018,0.93
5,TotalAnnualCapacity,ATX,WINDPP,,2019,0.9
5,TotalAnnualCapacity,ATX,WINDPP,,2020,0.86
5,TotalAnnualCapacity,ATX,WINDPP,,2021,0.83
5,TotalAnnualCapacity,ATX,WINDPP,,2022,0.8
5,TotalAnnualCapacity,ATX,WINDPP,,2023,0.76
5,TotalAnnualCapacity,ATX,WINDPP,,2024,0.73
5,TotalAnnualCapacity,ATX,WINDPP,,2025,0.69
5,TotalAnnualCapacity,ATX,WINDPP,,2026,0.66
5,TotalAnnualCapacity,ATX,WINDPP,,2027,0.62
5,TotalAnnualCapacity,ATX,WINDPP,,2028,0.59
5,TotalAnnualCapacity,ATX,WINDPP,,2029,0.55
5,TotalAnnualCapacity,ATX,WINDPP,,2030,0.52
5,TotalAnnualCapacity,ATX,WINDPP,,2031,0.48
5,TotalAnnualCapacity,ATX,WINDPP,,2032,0.45
5,TotalAnnualCapacity,ATX,WINDPP,,2033,0.41
5,TotalAnnualCapacity,ATX,WINDPP,,2034,0.38
5,TotalAnnualCapacity,ATX,WINDPP,,2035,0.35
5,TotalAnnualCapacity,ATX,WINDPP,,2036,0.31
5,TotalAnnualCapacity,ATX,WINDPP,,2037,0.28
5,TotalAnnualCapacity,ATX,WINDPP,,2038,0.24
5,TotalAnnualCapacity,ATX,WINDPP,,2039,0.21
5,TotalAnnualCapacity,ATX,WINDPP,,2040,0.17
5,TotalAnnualCapacity,ATX,WINDPP,,2041,0.14
5,TotalAnnualCapacity,ATX,WINDPP,,2042,0.1
5,TotalAnnualCapacity,ATX,WINDPP,,2043,0.07
5,TotalAnnualCapacity,ATX,WINDPP,,2044,0.03
5,TotalAnnualCapacity,ATX,WINDPP,,2045,0.0
5,TotalAnnualCapacity,ATX,WINDPP,,2046,0.0
5,TotalAnnualCapacity,ATX,WINDPP,,2047,0.0
5,TotalAnnualCapacity,ATX,WINDPP,,2048,0.0
5,TotalAnnualCapacity,ATX,WINDPP,,2049,0.0
5,TotalAnnualCapacity,ATX,WINDPP,,2050,0.0
5,TotalAnnualCapacity,ATX,SOLPP,,2015,0.63
5,TotalAnnualCapacity,ATX,SOLPP,,2016,0.61
5,TotalAnnualCapacity,ATX,SOLPP,,2017,0.59
5,TotalAnnualCapacity,ATX,SOLPP,,2018,0.57
5,TotalAnnualCapacity,ATX,SOLPP,,2019,0.55
5,TotalAnnualCapacity,ATX,SOLPP,,2020,0.53
5,TotalAnnualCapacity,ATX,SOLPP,,2021,0.51
5,TotalAnnualCapacity,ATX,SOLPP,,2022,0.49
5,TotalAnnualCapacity,ATX,SOLPP,,2023,0.47
5,TotalAnnualCapacity,ATX,SOLPP,,2024,0.44
5,TotalAnnualCapacity,ATX,SOLPP,,2025,0.42
5,TotalAnnualCapacity,ATX,SOLPP,,2026,0.45
5,TotalAnnualCapacity,ATX,SOLPP,,2027,0.56
5,TotalAnnualCapacity,ATX,SOLPP,,2028,0.62
5,TotalAnnualCapacity,ATX,SOLPP,,2029,0.69
5,TotalAnnualCapacity,ATX,SOLPP,,2030,0.77
5,TotalAnnualCapacity,ATX,SOLPP,,2031,0.84
5,TotalAnnualCapacity,ATX,SOLPP,,2032,0.92
5,TotalAnnualCapacity,ATX,SOLPP,,2033,0.94
5,TotalAnnualCapacity,ATX,SOLPP,,2034,1.01
5,TotalAnnualCapacity,ATX,SOLPP,,2035,1.33
5,TotalAnnualCapacity,ATX,SOLPP,,2036,1.74
5,TotalAnnualCapacity,ATX,SOLPP,,2037,2.26
5,TotalAnnualCapacity,ATX,SOLPP,,2038,2.9
5,TotalAnnualCapacity,ATX,SOLPP,,2039,3.71
5,TotalAnnualCapacity,ATX,SOLPP,,2040,4.71
5,TotalAnnualCapacity,ATX,SOLPP,,2041,5.97
5,TotalAnnualCapacity,ATX,SOLPP,,2042,7.54
5,TotalAnnualCapacity,ATX,SOLPP,,2043,9.51
5,TotalAnnualCapacity,ATX,SOLPP,,2044,10.69
5,TotalAnnualCapacity,ATX,SOLPP,,2045,12.24
5,TotalAnnualCapacity,ATX,SOLPP,,2046,13.22
5,TotalAnnualCapacity,ATX,SOLPP,,2047,14.45
5,TotalAnnualCapacity,ATX,SOLPP,,2048,16.8
5,TotalAnnualCapacity,ATX,SOLPP,,2049,18.73
5,TotalAnnualCapacity,ATX,SOLPP,,2050,20.83
5,TotalAnnualCapacity,ATX,BIOPP,,2015,0.02
5,TotalAnnualCapacity,ATX,BIOPP,,2016,0.02
5,TotalAnnualCapacity,ATX,BIOPP,,2017,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2018,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2019,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2020,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2021,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2022,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2023,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2024,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2025,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2026,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2027,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2028,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2029,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2030,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2031,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2032,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2033,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2034,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2035,0.01
5,TotalAnnualCapacity,ATX,BIOPP,,2036,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2037,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2038,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2039,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2040,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2041,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2042,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2043,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2044,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2045,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2046,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2047,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2048,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2049,0.0
5,TotalAnnualCapacity,ATX,BIOPP,,2050,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2015,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2016,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2017,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2018,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2019,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2020,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2021,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2022,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2023,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2024,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2025,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2026,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2027,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2028,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2029,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2030,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2031,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2032,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2033,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2034,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2035,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2036,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2037,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2038,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2039,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2040,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2041,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2042,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2043,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2044,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2045,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2046,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2047,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2048,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2049,0.0
5,TotalAnnualCapacity,ATX,CCCCSPP,,2050,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2015,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2016,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2017,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2018,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2019,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2020,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2021,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2022,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2023,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2024,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2025,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2026,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2027,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2028,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2029,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2030,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2031,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2032,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2033,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2034,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2035,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2036,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2037,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2038,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2039,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2040,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2041,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2042,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2043,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2044,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2045,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2046,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2047,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2048,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2049,0.0
5,TotalAnnualCapacity,ATX,IGCCCCSPP,,2050,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2015,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2016,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2017,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2018,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2019,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2020,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2021,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2022,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2023,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2024,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2025,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2026,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2027,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2028,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2029,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2030,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2031,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2032,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2033,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2034,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2035,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2036,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2037,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2038,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2039,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2040,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2041,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2042,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2043,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2044,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2045,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2046,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2047,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2048,0.0
5,TotalAnnualCapacity,ATX,H2FUELCELL,,2049,0.0
